             x               y
        0.67687       0.825861
      0.0283212       0.472213
       0.487991       0.393872
         0.3296       0.522752
       0.561022       0.237098
       0.404157       0.113407
       0.465285       0.138096
       0.932066       0.620441
       0.322581       0.480087
      0.0178838       0.466811
       0.153325       0.833155
       0.557604       0.646962
       0.428083       0.924802
       0.450941        0.71395
        0.23014       0.777062
       0.316019       0.261208
       0.935972       0.290414
       0.861995       0.429518
       0.819178      0.0565508
       0.576067       0.470443
       0.484848       0.680654
       0.881527       0.897946
       0.540025       0.394787
       0.422346       0.258919
       0.406842        0.24366
       0.631367       0.054445
       0.684378       0.623798
       0.237495       0.842158
       0.965819       0.457381
       0.869167      0.0518815
       0.516617       0.782373
       0.409131       0.545488
       0.720664       0.039552
       0.258003       0.451765
       0.699789       0.838557
       0.161901       0.308237
      0.0136723       0.483016
       0.760918      0.0408338
       0.846156      0.0374157
       0.514542       0.812555
       0.583697       0.215735
       0.160314       0.272561
       0.193152       0.873745
       0.361858       0.237159
       0.304422       0.386029
       0.702689       0.333323
       0.404218       0.689383
       0.681875       0.636555
       0.047792       0.272713
       0.868007       0.834071
       0.494308       0.896359
       0.867611       0.944639
        0.67217       0.320261
       0.264229       0.126408
       0.880947       0.824122
       0.184423       0.603748
       0.135594       0.798944
       0.647023       0.244392
       0.559862       0.192541
       0.351848       0.818598
       0.734245      0.0899075
      0.0640889       0.470656
       0.405866       0.209296
       0.250649       0.435072
       0.465468        0.59563
        0.12479       0.527848
       0.598498       0.292642
       0.754967       0.444288
       0.516221       0.274636
       0.394665       0.395123
       0.172979       0.419141
       0.689108       0.111301
        0.87637       0.802026
       0.914975       0.749565
       0.695853      0.0961028
       0.909848        0.72924
      0.0768151       0.354411
       0.847163      0.0324107
      0.0657369       0.959532
        0.51326       0.997955
      0.0529801      0.0202033
       0.242531       0.140782
       0.439405       0.996521
       0.166936      0.0281686
       0.132969       0.834681
       0.936644       0.743706
       0.282083       0.393017
       0.566851       0.970275
       0.150822       0.440138
       0.568834       0.223762
       0.543687     0.00656148
      0.0194098       0.268166
       0.684896       0.371197
       0.726951       0.243507
       0.959349        0.46379
       0.148595       0.538285
       0.421003       0.964721
       0.216529       0.936796
       0.475204       0.883145
       0.727897      0.0734581
       0.640889       0.895169
       0.455794       0.725089
       0.799341       0.222602
       0.637318       0.971862
       0.835353       0.334635
        0.99469       0.759117
      0.0773339       0.252266
       0.945585       0.890713
       0.442549       0.738121
       0.159703       0.985046
       0.693319       0.151952
       0.116886       0.425489
       0.711356       0.253548
       0.823511       0.836055
       0.195471       0.734062
       0.343272       0.113651
       0.689596       0.757073
       0.299081        0.54857
       0.346995       0.290933
     0.00128178      0.0635395
       0.337291       0.513047
       0.359661       0.103854
       0.301889      0.0678121
       0.234382       0.208411
       0.765007       0.459365
       0.383068       0.794336
       0.905606       0.360271
       0.659597       0.185156
       0.597095       0.117496
       0.621204        0.41493
       0.120884       0.236976
       0.199866       0.838404
       0.459975        0.12775
       0.594684      0.0795618
       0.578692       0.887356
      0.0408643       0.349193
       0.595416       0.409253
       0.612354       0.662557
       0.253731       0.594104
       0.713248       0.989166
       0.598865       0.945341
       0.415754       0.865017
       0.265389       0.331126
       0.299387       0.499252
       0.282601       0.193487
        0.94879       0.906156
       0.803552       0.985931
       0.765679      0.0936308
       0.664235        0.12067
       0.251991       0.839869
       0.179205       0.207312
       0.419416      0.0887173
      0.0796838       0.863369
       0.482406       0.496017
    0.000457778       0.878262
       0.490829       0.156957
       0.421857      0.0126652
      0.0578631      0.0468764
       0.473128       0.213233
       0.840266       0.205817
       0.503464       0.524766
       0.926603       0.198584
       0.826624       0.481124
       0.790002       0.881588
       0.545732       0.255654
        0.96173     0.00738548
        0.86462       0.352763
      0.0814234       0.698447
       0.791375       0.121616
        0.48088       0.321238
       0.641011       0.873623
        0.95703       0.792199
       0.243019       0.884304
       0.890713       0.846126
       0.260506      0.0614643
       0.367412       0.299265
       0.526536       0.560717
       0.456252       0.837428
       0.804621       0.129063
       0.303323       0.360698
       0.879177       0.458693
       0.195776       0.416395
       0.382214       0.331645
       0.252785       0.750847
       0.262856       0.836726
       0.899991       0.511551
       0.305429       0.439833
       0.782952       0.131352
        0.60268       0.189306
       0.276772       0.425031
       0.390484       0.837092
       0.247261       0.930296
       0.149907        0.15714
       0.220649      0.0240791
       0.383343         0.2425
        0.61745       0.845668
       0.970428      0.0620441
       0.207312        0.55739
       0.510575      0.0583209
       0.440565        0.97467
       0.557939      0.0674154
       0.813196       0.096469
       0.155156       0.342753
       0.921018       0.567339
       0.572344       0.963195
       0.359874       0.602252
       0.657216       0.407483
       0.127537       0.405713
       0.702933       0.575945
       0.683859        0.61623
       0.239723      0.0404065
       0.325358       0.807459
       0.656667       0.804315
      0.0307627       0.577044
      0.0595111       0.353343
       0.433119       0.254921
       0.271523       0.278878
      0.0752281       0.761834
       0.382794       0.254494
       0.604877        0.64922
       0.754784       0.647511
       0.065096       0.852626
       0.886135       0.546342
       0.937254       0.188665
       0.046144       0.485366
      0.0912198        0.12775
      0.0820643       0.648091
        0.30137       0.873226
       0.306314       0.830195
       0.481857       0.278359
       0.870113        0.94351
       0.299966       0.632954
       0.529893       0.342387
       0.322123       0.849605
       0.212226       0.753441
       0.349376      0.0822169
       0.284036      0.0901822
      0.0987274       0.307199
       0.933988       0.933592
       0.886502       0.898587
        0.57152       0.959868
       0.469436       0.728874
       0.649892      0.0969573
       0.700949       0.826411
       0.819025       0.690725
       0.157414       0.120579
       0.814661       0.461867
        0.39201       0.306162
       0.990509       0.535539
       0.971099       0.358104
       0.898618       0.324198
       0.950713        0.72805
       0.825404       0.545396
       0.948363        0.75341
        0.68862        0.15537
       0.466811       0.311045
       0.202002       0.480117
       0.626301       0.245949
       0.713919       0.324808
       0.960875       0.606769
        0.62566       0.343211
       0.435713       0.219153
       0.796747       0.447737
       0.341258       0.628376
       0.842036       0.542161
       0.220588       0.941954
       0.728263       0.357646
       0.486221        0.60445
       0.575396       0.673544
       0.882687       0.634816
      0.0693075       0.704184
        0.45085       0.357982
       0.392071       0.933134
       0.150884       0.161657
      0.0761132       0.175634
       0.799158        0.31019
       0.688437       0.151158
       0.476119       0.345866
       0.751152        0.34666
      0.0610981       0.109531
       0.804468       0.452376
      0.0503861       0.911832
      0.0188299       0.150884
       0.314615       0.885495
       0.261818       0.541246
       0.951811      0.0512711
       0.026429       0.978698
       0.892636       0.127476
       0.127232        0.61211
       0.413648       0.614978
       0.569781        0.39967
       0.215094        0.18894
       0.500748       0.884365
       0.219275       0.928648
       0.643941       0.510483
       0.746086       0.415998
       0.129032       0.762505
       0.221503       0.234779
       0.119205       0.907346
      0.0757164       0.901517
       0.143681       0.621448
        0.98703       0.758934
       0.541765       0.283822
       0.127293        0.86401
       0.924375       0.216529
       0.566149       0.400983
       0.059389       0.653401
       0.489181       0.651418
      0.0872524       0.718833
       0.387188      0.0516984
       0.472488       0.197211
       0.872066        0.37019
       0.598254       0.375103
       0.276101       0.534196
       0.409528       0.736564
       0.690756       0.139073
      0.0112613       0.793237
       0.600879        0.17008
       0.628162       0.830744
       0.771325       0.968108
       0.831568       0.852077
       0.541246        0.97116
       0.440748       0.499588
       0.183203       0.262307
     0.00381481       0.236793
       0.482986        0.45558
       0.265267       0.571184
       0.196081       0.950926
       0.525773       0.599078
       0.537706      0.0895108
       0.301126       0.654439
       0.362011       0.241035
       0.186163       0.342051
       0.187201       0.353343
       0.329814         0.7369
       0.722434       0.996704
       0.428144      0.0307016
      0.0530412       0.433088
       0.640797       0.407208
       0.140172       0.742576
       0.337687       0.426893
       0.791101       0.536973
      0.0821863       0.702933
       0.756523       0.293161
       0.756615       0.149449
       0.111057       0.836604
       0.236671       0.583117
       0.573229     0.00643941
       0.521073       0.959593
       0.921018      0.0335704
       0.722221      0.0259407
       0.159551       0.662893
       0.824793       0.670675
       0.596942       0.550798
       0.617817       0.751518
       0.484329       0.969451
       0.707205       0.683798
       0.377178       0.348827
      0.0142521       0.569292
       0.872921       0.688223
       0.666982       0.147588
       0.882138       0.367443
       0.690054       0.350932
      0.0892361       0.390606
       0.400098       0.743645
       0.758629       0.591906
       0.912046       0.627888
       0.542924       0.836146
       0.663228       0.096408
       0.449507       0.744377
       0.361278        0.81402
       0.621235       0.976318
       0.262001       0.808588
       0.088168       0.600452
       0.183782      0.0532853
       0.146092       0.583544
       0.164312       0.121097
       0.518174       0.930387
       0.166326       0.692526
       0.956206       0.505112
       0.738456       0.198431
       0.437544      0.0656453
      0.0371715       0.378826
       0.613971       0.542039
       0.116611      0.0386364
        0.66863      0.0902738
       0.891995       0.782434
       0.237617        0.95291
       0.683096     0.00848415
       0.552263       0.657247
       0.744377       0.944304
       0.458174       0.582934
       0.687368      0.0037843
       0.467635       0.429914
       0.201941       0.248756
       0.501511       0.617786
       0.982757       0.234382
       0.476638       0.148412
       0.266884      0.0212104
       0.395398       0.962462
        0.88934       0.634327
      0.0933866       0.321146
       0.261879       0.750755
       0.301523       0.245155
       0.182501       0.897122
       0.178838       0.540971
       0.880825       0.937803
       0.972472       0.446425
       0.206091       0.135746
       0.960326       0.426832
       0.364483       0.566759
       0.333811       0.152684
       0.110691       0.168065
       0.175909         0.1901
       0.801569       0.203742
       0.191168        0.43553
       0.216926       0.426649
       0.344188       0.825892
       0.554277        0.71926
      0.0621662       0.355296
       0.503739       0.494125
       0.158605       0.929624
       0.809168       0.635609
       0.133518      0.0902127
       0.221747       0.263344
     0.00714133       0.138188
       0.252846      0.0998566
       0.342998       0.690176
       0.631367       0.722465
       0.616688       0.196753
       0.872921       0.481368
       0.586535       0.455672
       0.866268       0.365123
       0.822626       0.649709
       0.883663       0.594378
      0.0501419        0.94174
       0.921445       0.225623
       0.463515       0.157353
       0.776727       0.545793
       0.667226        0.58684
       0.766778        0.53914
       0.400403         0.4373
       0.497147       0.207709
       0.700217       0.966765
        0.58504      0.0266427
       0.661458       0.830775
       0.743889       0.315226
       0.447859       0.673482
        0.13538       0.805445
        0.71157       0.494003
       0.395734        0.18894
      0.0771813       0.819208
       0.241493       0.923917
       0.846675       0.214759
      0.0621052      0.0826746
       0.580645       0.165075
       0.404889       0.521958
       0.713523       0.853694
       0.758782       0.156194
       0.857845       0.875301
        0.54326       0.616108
         0.9541       0.410718
        0.70864      0.0727866
        0.92291       0.895901
       0.853725       0.509537
       0.975097       0.716422
       0.267556        0.22187
       0.236335       0.958617
        0.80108       0.827418
       0.842555       0.748497
       0.975097        0.56682
       0.162053       0.209906
       0.231056       0.176916
       0.301279       0.573138
       0.730338       0.117405
       0.549516       0.464888
       0.608783       0.432417
       0.919614       0.911466
      0.0925932      0.0276803
       0.440626      0.0859706
       0.381817        0.64568
       0.358592       0.330882
       0.707358       0.318461
       0.901822       0.487167
       0.468551       0.580981
       0.766778      0.0615253
       0.856777       0.224982
        0.98114       0.262612
       0.871548       0.875332
       0.299661       0.437696
       0.135716       0.169744
       0.790155       0.940794
       0.415662       0.823511
       0.764306       0.964141
       0.252541       0.359905
       0.711203        0.36317
        0.61153       0.788293
       0.388653     0.00756859
       0.954649      0.0101627
       0.729148       0.688345
       0.643635       0.235633
        0.71633       0.113132
      0.0794092       0.190283
       0.888607      0.0206915
       0.483749       0.394818
       0.625904       0.945647
       0.730094       0.297769
       0.875912       0.664632
       0.129154       0.543504
       0.475723       0.856044
       0.576312       0.155614
       0.726127     0.00308237
       0.965972       0.918088
        0.37318      0.0729087
       0.280129       0.734764
        0.65511     0.00177007
        0.25721       0.248604
       0.569323       0.518754
      0.0466018       0.501999
      0.0166021       0.337931
       0.756462       0.919187
       0.978515       0.251503
       0.299753       0.392438
       0.384106        0.15421
       0.445845       0.752861
       0.822687       0.530808
       0.483169       0.407208
       0.758049       0.437635
       0.399426        0.42204
       0.401227       0.509537
         0.9859       0.836238
       0.897763      0.0234993
       0.771447       0.483474
        0.98526       0.550157
       0.193182       0.105655
       0.778466       0.224311
       0.909635      0.0385144
       0.837153       0.166112
       0.662404       0.250771
       0.173437      0.0835902
       0.593493      0.0181585
       0.355235       0.588305
       0.423505      0.0133976
       0.360973       0.254891
       0.397565      0.0933561
       0.343211       0.956389
       0.405103       0.564806
       0.956297       0.505661
       0.179724       0.209998
       0.404736       0.135258
       0.985229       0.853145
        0.86877       0.846095
       0.694449       0.749199
       0.462844       0.156499
        0.66686        0.57622
       0.383831        0.28312
       0.331095       0.312387
       0.404645       0.284616
       0.879025       0.779138
       0.370067       0.199316
       0.977203       0.131504
       0.850734        0.70864
       0.902341      0.0769677
       0.611286         0.3567
     0.00671407        0.10416
      0.0496841       0.858364
        0.91998       0.502426
       0.263314       0.525803
       0.393414       0.453749
       0.897855       0.345927
       0.193274       0.978362
       0.436354       0.739372
       0.948973      0.0145878
      0.0834681        0.53209
       0.362651       0.415571
       0.901852       0.171484
       0.686422       0.142216
       0.356609       0.717673
       0.873318        0.43553
       0.924467       0.641346
       0.308359       0.248299
       0.923368       0.959899
       0.526048       0.717856
       0.219184        0.74218
       0.820246       0.961089
       0.965667       0.513993
        0.15302       0.973052
      0.0334483       0.595141
       0.268654       0.910276
       0.285562        0.89938
       0.418592       0.540147
       0.353954       0.228309
       0.604602       0.137394
       0.074984       0.591144
       0.745018       0.609424
       0.238868       0.580523
       0.671773       0.130894
       0.810114       0.336589
       0.363231      0.0699789
       0.274758       0.130222
       0.319895       0.486221
       0.270943       0.096408
       0.488754       0.982452
       0.158757        0.14951
       0.642903       0.191015
       0.685904       0.611255
       0.622333       0.676534
       0.405377       0.582934
       0.342296       0.535356
     0.00122074       0.593036
       0.975738       0.473891
       0.178747       0.551408
       0.215369       0.646779
       0.275613       0.541459
      0.0226142      0.0355846
        0.24958       0.481216
       0.768609       0.650533
       0.199774       0.185278
       0.174322       0.334849
      0.0771203       0.857814
       0.955809       0.454726
       0.740837       0.548875
       0.580462       0.254677
      0.0162969       0.604694
      0.0413526       0.160436
       0.911954       0.643452
      0.0549028        0.81048
       0.649678      0.0874966
       0.588855      0.0968963
       0.666829       0.783685
        0.12653       0.997833
       0.244484       0.742698
        0.57384       0.481613
        0.91934       0.528886
        0.21485       0.264992
       0.334758       0.331584
       0.622547       0.705588
       0.687857        0.24955
       0.930998       0.610736
       0.428205         0.8193
        0.37495       0.243446
       0.364971       0.318827
       0.503372       0.306864
       0.838374       0.878475
       0.973083       0.188574
       0.111881        0.92877
       0.328501       0.245857
        0.64156      0.0183416
       0.674337       0.413282
       0.378124       0.531724
       0.646718       0.913663
       0.759026       0.338694
        0.58977       0.353984
       0.545824        0.90698
       0.343089       0.987213
       0.163762       0.908567
       0.547349       0.421308
       0.699454       0.851894
       0.873104       0.557085
       0.212836       0.770257
      0.0802026      0.0353099
        0.52028       0.498428
       0.313334       0.975372
       0.104099       0.568255
       0.540025       0.285623
       0.305887       0.254646
       0.537584       0.327982
       0.458541       0.803217
       0.335185       0.216529
        0.11475       0.370891
       0.517228        0.53267
      0.0269478       0.710654
       0.294137       0.737236
      0.0357067       0.131413
       0.747307      0.0613727
       0.522385       0.765038
       0.153661       0.156926
       0.582598       0.670675
       0.797143       0.288064
       0.576769       0.808649
       0.172155       0.345012
       0.213569       0.414655
       0.986267       0.461348
       0.823237       0.805445
       0.867855        0.51619
       0.975951       0.147496
       0.185003       0.302133
       0.102969       0.219947
       0.882229       0.640706
       0.275399       0.702719
       0.740501       0.226203
        0.79751      0.0213019
       0.968139       0.479415
       0.770806       0.279672
       0.527207       0.192053
       0.285287       0.312021
       0.103183       0.243995
       0.393475       0.385052
       0.122929       0.173376
       0.524216       0.581927
        0.72805       0.882076
       0.491958       0.399091
        0.10947       0.256752
       0.758324       0.587115
       0.109622       0.987426
       0.101382       0.767113
       0.498459       0.364391
       0.349956       0.853755
       0.829463       0.335032
       0.338054       0.816004
       0.282083       0.601672
       0.736808       0.807184
       0.396832      0.0414136
       0.919065       0.195379
       0.108951       0.229926
       0.513901       0.525529
       0.987335        0.34959
       0.806604       0.944273
      0.0847499       0.263955
       0.640614       0.118961
       0.305765      0.0393384
       0.977752       0.182318
       0.698202       0.694845
        0.77279       0.733329
       0.574847       0.462355
       0.318827       0.426283
       0.871639       0.337413
       0.719626       0.179052
       0.648122       0.202368
       0.645039       0.531419
       0.136937        0.30311
      0.0259102       0.185339
       0.248421       0.360393
       0.844905       0.257912
       0.936338      0.0974456
       0.678854       0.278695
       0.331217       0.464675
       0.149846       0.462233
      0.0479141       0.342845
       0.940245       0.287179
        0.57271      0.0061037
       0.528733       0.913572
       0.136845       0.126133
       0.303354       0.468978
       0.983215       0.598224
       0.207404       0.735252
       0.430799       0.971313
       0.575182        0.26661
       0.645436       0.762383
        0.31315       0.471114
       0.520829       0.437147
      0.0832545        0.68569
       0.577807       0.337901
       0.644307       0.777032
       0.287179       0.339885
     0.00781274       0.298776
       0.722678        0.51735
       0.564745       0.737053
       0.950133       0.600848
       0.838801       0.874447
      0.0595416       0.506516
      0.0234077       0.805109
       0.245643       0.719138
       0.957823       0.631001
       0.843593       0.809687
       0.698935       0.371258
       0.726218       0.869228
       0.345256       0.115543
       0.968657       0.139744
        0.26899       0.953093
       0.186682       0.623707
       0.412336       0.707877
       0.455641       0.953368
       0.805017      0.0122074
       0.214972       0.300882
       0.958068       0.749199
        0.06592       0.611133
       0.291543        0.39555
       0.867855       0.937468
       0.251228       0.296274
      0.0394299       0.162725
       0.271004       0.401898
       0.471725       0.886135
       0.237587       0.500198
       0.958068       0.757134
       0.612995       0.473128
       0.548479      0.0383007
       0.871822        0.61034
       0.733818       0.677633
       0.408918       0.510788
       0.866237       0.671804
        0.57445       0.603259
       0.722312     0.00210578
       0.991546       0.817408
        0.61504       0.923399
       0.814051       0.436506
       0.960814        0.88818
      0.0794397       0.662923
       0.707755       0.886532
       0.814203       0.927763
       0.531663       0.483291
      0.0466933       0.476028
       0.205786       0.333934
       0.385449       0.258431
      0.0505692       0.459944
       0.317209       0.660756
       0.869961      0.0654012
       0.882534       0.102847
       0.279855       0.175817
       0.884396      0.0376598
       0.836085       0.880337
       0.286142       0.382031
       0.866665       0.458907
       0.955596       0.910398
       0.415967       0.175329
        0.41023       0.642567
       0.206275      0.0176702
       0.721732       0.756981
      0.0231025       0.167058
       0.233833      0.0605487
       0.430586       0.476363
       0.251778       0.546342
       0.223426       0.739769
       0.358165      0.0705283
       0.521104      0.0348216
       0.512284       0.679678
        0.91113       0.917875
       0.588733       0.619434
       0.547288       0.754051
       0.511887       0.556719
       0.609363       0.963805
       0.642232      0.0452895
      0.0300302       0.466048
        0.57091       0.767388
       0.896207       0.100467
       0.978698       0.581439
       0.429762       0.309122
       0.715812       0.908048
        0.95529       0.859157
       0.758446       0.485061
       0.759728       0.888028
       0.198737      0.0228889
       0.251503      0.0518509
       0.924162       0.791528
       0.324259      0.0590228
       0.142186       0.670461
       0.332102       0.369274
       0.407849       0.692862
       0.582293       0.340312
       0.308359       0.614917
       0.752098       0.603137
       0.463057       0.541978
       0.135258       0.946776
       0.993713       0.142552
       0.125248       0.494156
       0.121647       0.481429
       0.840724       0.450423
      0.0485244     0.00317392
       0.299905       0.204474
       0.776025       0.697378
      0.0503555      0.0655232
      0.0215766       0.976501
       0.659627       0.415479
       0.886074       0.298349
       0.973601       0.558702
       0.429456      0.0634785
       0.548967       0.050264
       0.811213       0.819452
       0.165471       0.784051
       0.151128       0.302896
       0.824488        0.62157
       0.767418       0.350902
       0.140263        0.84341
         0.9476       0.212561
       0.530198       0.204047
       0.909299       0.292276
       0.109592       0.871395
       0.106296       0.855922
       0.698599      0.0323191
       0.537065       0.731193
        0.84582       0.445662
       0.210791        0.53325
       0.276406       0.723441
       0.428602       0.447218
       0.670064       0.622028
      0.0350352      0.0982391
       0.175207       0.124424
       0.296518       0.541002
       0.565905       0.594562
       0.563189        0.89935
       0.447462       0.785211
       0.370067       0.687857
        0.41728       0.980804
       0.133946        0.34608
       0.587024       0.056032
       0.102298      0.0169378
       0.372021       0.731956
       0.710257        0.10062
       0.955138       0.810327
     0.00207526        0.61504
       0.329936       0.667959
       0.273598       0.894131
       0.331065       0.792077
       0.591082       0.655446
       0.556322       0.637715
        0.34376       0.968047
       0.588092       0.588824
       0.485733       0.151891
       0.419935       0.304147
        0.62331       0.140599
       0.494003       0.229011
       0.604511       0.337565
         0.2566       0.554491
        0.76693       0.498306
       0.637104        0.40492
       0.499649       0.668844
        0.35728       0.535386
       0.276223       0.712241
       0.476852       0.320048
       0.814417       0.454268
      0.0814539       0.312937
        0.51912       0.979431
       0.519761       0.161992
       0.864986       0.108493
      0.0953093       0.158055
       0.874386       0.589312
       0.620075       0.199957
       0.347606      0.0311594
        0.73513       0.456526
      0.0011597       0.115177
       0.405622       0.507523
       0.170537       0.110813
       0.495468       0.244026
       0.233589       0.230567
       0.828608        0.31016
       0.411084       0.853755
       0.642567       0.366619
       0.100192       0.150548
       0.841273       0.958129
       0.397656       0.137974
       0.952483       0.265481
       0.968535       0.698325
       0.196844       0.523759
       0.916837       0.592151
        0.57445       0.387463
       0.814631        0.99646
       0.375164      0.0245369
       0.545305       0.599445
      0.0191656       0.219977
       0.117618        0.78338
       0.633656       0.270486
       0.106937       0.926389
       0.272103       0.951292
       0.879269       0.354747
       0.182806       0.336772
       0.254921       0.976897
      0.0316782       0.755547
       0.768273       0.129978
       0.487289       0.661672
       0.178625       0.671133
      0.0726646       0.703116
       0.390149       0.843471
       0.691549       0.768822
       0.435682        0.94937
       0.734336       0.295511
       0.681539       0.361064
       0.170537       0.615284
       0.909116       0.900906
        0.53383       0.625843
       0.429762       0.121525
       0.205725        0.56389
       0.889187       0.518052
       0.904538        0.16364
       0.917417       0.202918
       0.785607       0.981048
       0.280679      0.0749535
      0.0591144       0.165319
       0.691824       0.013947
       0.531663       0.459304
       0.934721       0.131535
       0.978057       0.709128
        0.45967       0.610431
       0.749138       0.665151
       0.105808       0.162358
       0.522691       0.355296
       0.106418       0.636708
       0.602649       0.811548
      0.0340587       0.810602
       0.673727        0.43144
       0.840999       0.891995
       0.417219       0.755608
       0.651967       0.766869
       0.894406       0.942412
       0.465041       0.521805
       0.103854       0.721244
       0.416639       0.273202
       0.618732       0.105564
       0.767785       0.834437
        0.71044       0.646901
       0.266701       0.251991
       0.864864       0.511063
      0.0452895       0.742271
      0.0974456       0.158116
       0.704459      0.0597247
       0.973357       0.906827
       0.745323       0.828242
       0.738823       0.165258
     0.00268563       0.866146
       0.470351       0.608753
       0.236366      0.0371715
       0.647572      0.0860927
       0.537004       0.657796
      0.0560625       0.535905
       0.702719       0.992309
       0.426801       0.693533
       0.242622       0.867336
       0.717887       0.870693
        0.16361       0.936583
       0.445296       0.588214
       0.196478       0.627155
       0.968657       0.343913
       0.617939       0.299051
        0.13834       0.296213
        0.32429       0.648457
       0.210089       0.145085
        0.31373       0.886502
       0.433607       0.991668
       0.232582       0.724998
       0.220985       0.457411
       0.142705       0.699515
       0.301798       0.844417
       0.165593       0.862117
        0.77044        0.61803
       0.159795       0.374096
       0.432508       0.992737
      0.0875576      0.0306101
       0.356182       0.903195
       0.227638       0.248054
      0.0349742       0.140904
       0.889523       0.545671
      0.0679342       0.938414
       0.786187      0.0524308
       0.763939       0.781915
       0.721366      0.0707114
        0.57561       0.733573
       0.747154        0.22776
       0.770226      0.0450758
       0.449019       0.246315
        0.24247        0.34312
       0.513627       0.865688
       0.876736       0.168767
       0.236366       0.944212
        0.36375       0.151219
       0.124485       0.275094
       0.879208        0.59801
       0.252266        0.14597
       0.529527       0.781915
       0.524125       0.173894
       0.971801       0.707083
       0.502609       0.447218
       0.113346       0.634236
       0.956755       0.505112
       0.298105       0.147313
       0.787439       0.186285
       0.885311      0.0423597
       0.486068       0.878323
       0.626881       0.819697
       0.782739       0.198218
       0.750359       0.060976
        0.63979        0.63628
       0.152623       0.472427
       0.247749       0.193701
       0.611682       0.875088
       0.179144       0.546068
       0.421705       0.923673
       0.356883       0.762932
       0.358867       0.835353
       0.993408       0.115696
       0.382824       0.909238
       0.156621      0.0044557
       0.981292       0.118351
       0.119358       0.535356
       0.563036       0.555132
       0.147832        0.77929
       0.806269       0.011536
       0.886105       0.243904
       0.368267       0.475356
       0.992492       0.589526
       0.862484       0.823572
       0.184118       0.120334
       0.509445        0.49443
       0.345897       0.082522
       0.368084       0.419233
       0.860286       0.300058
       0.552934       0.995087
       0.813776       0.179632
       0.344218       0.379894
       0.237037       0.616291
       0.596576       0.890988
      0.0340281       0.830195
       0.353038       0.788385
       0.757164       0.666677
      0.0702841        0.22425
       0.884121       0.390301
       0.361248       0.639393
       0.753166        0.50441
       0.661977       0.388348
       0.812738       0.627003
       0.728141       0.874416
       0.341807       0.954894
       0.368236       0.975463
       0.297128       0.346812
        0.31901      0.0420545
        0.44377       0.556963
       0.670156       0.249275
       0.425031       0.650014
       0.743492       0.583117
       0.928098       0.129337
       0.834132       0.242775
       0.601611       0.809198
        0.71865       0.740745
       0.881619       0.962188
       0.337565       0.480667
       0.381603       0.773492
       0.557451       0.095645
     0.00366222       0.633198
       0.419752       0.327128
       0.426313        0.29725
       0.781976       0.726218
       0.125584       0.449324
       0.757622       0.958495
       0.585681       0.694052
       0.861599       0.993622
       0.855129       0.513077
       0.266427       0.960906
       0.105167       0.215552
      0.0764794       0.952116
        0.34608        0.41377
      0.0256966       0.552904
       0.958037      0.0554827
       0.505692       0.383984
       0.192785       0.544176
       0.329875        0.43318
       0.302133       0.978454
       0.140477       0.459944
        0.44969      0.0417493
       0.864132       0.253182
      0.0620746       0.573901
       0.122654      0.0240486
       0.775872       0.355205
     0.00521867       0.714743
        0.63628       0.135014
       0.107852       0.504135
       0.704459       0.435652
       0.247169       0.292764
       0.728813       0.162664
       0.753746       0.446669
      0.0373241       0.553331
       0.752129       0.582904
       0.306681       0.494186
       0.333293       0.677084
       0.364605       0.738792
      0.0260323       0.274209
       0.681722      0.0573748
       0.473251       0.084872
       0.709067        0.84933
       0.719626       0.746757
       0.717612       0.249519
      0.0171209      0.0338755
       0.295816       0.260475
       0.553941       0.294259
       0.161931       0.941008
      0.0137638       0.397229
        0.44673       0.182379
       0.371288       0.971892
       0.103275       0.104434
       0.830409       0.217689
       0.600055       0.601154
       0.310984      0.0687277
       0.553179      0.0685751
       0.391095       0.992676
       0.454817       0.845332
       0.110111       0.205603
       0.153111       0.397137
       0.539872        0.58449
       0.240547       0.777184
       0.529283      0.0576189
     0.00668355       0.392621
       0.529191       0.755486
       0.111637       0.609333
       0.903531       0.701895
       0.636525       0.225501
       0.633015       0.328135
       0.666982       0.345958
       0.817866       0.590106
      0.0663472       0.687826
        0.88525       0.970367
       0.594409       0.849269
       0.908383       0.146275
       0.028016       0.572253
       0.942961       0.605457
        0.44026         0.5309
       0.787713        0.98941
       0.293588       0.676077
      0.0746483       0.447401
       0.504044       0.668386
      0.0960112        0.78103
       0.132237       0.429884
       0.273568       0.661031
       0.857692       0.346446
       0.676748       0.697958
       0.892422       0.151616
       0.495987       0.647084
       0.490371      0.0234993
       0.877316       0.529923
       0.708823       0.925565
      0.0244453       0.952483
       0.577837       0.723045
       0.974944       0.402264
       0.334391        0.10596
       0.956084       0.805292
       0.877041       0.850002
       0.727439       0.123508
      0.0974761       0.446303
       0.815851       0.275155
       0.245613       0.632191
      0.0490432       0.158116
       0.983734       0.852901
        0.29487      0.0582598
       0.286508       0.186682
       0.811151       0.223975
       0.843135       0.763909
       0.113712       0.887509
       0.117313        0.21131
       0.767998       0.515275
       0.722129       0.153325
      0.0105899       0.567675
       0.265053       0.300913
       0.607562       0.550035
       0.320597       0.159825
       0.854762        0.63567
       0.685537       0.888943
       0.127415        0.64275
       0.573931       0.340617
       0.884671       0.645558
       0.907895       0.813623
       0.535325     0.00207526
       0.359935       0.550401
      0.0713218      0.0787683
       0.304147       0.509598
       0.875118       0.453627
